Mod:Item:MetaData, Localized Name
actuallyadditions:item_drill:11, 手钻
actuallyadditions:item_drill:12, 手钻
actuallyadditions:item_drill:12, 手钻
actuallyadditions:item_drill:13, 手钻
actuallyadditions:item_drill:13, 手钻
actuallyadditions:item_drill:14, 手钻
actuallyadditions:item_drill:14, 手钻
actuallyadditions:item_drill:15, 手钻
actuallyadditions:item_drill:15, 手钻
actuallyadditions:item_battery:0, 一阶电池
actuallyadditions:item_battery:0, 一阶电池
actuallyadditions:item_battery_double:0, 二阶电池
actuallyadditions:item_battery_double:0, 二阶电池
actuallyadditions:item_battery_triple:0, 三阶电池
actuallyadditions:item_battery_triple:0, 三阶电池
actuallyadditions:item_battery_quadruple:0, 四阶电池
actuallyadditions:item_battery_quadruple:0, 四阶电池
actuallyadditions:item_battery_quintuple:0, 五阶电池
actuallyadditions:item_battery_quintuple:0, 五阶电池
actuallyadditions:item_drill_upgrade_speed, 钻头急迫升级I
actuallyadditions:item_drill_upgrade_speed_ii, 钻头急迫升级II
actuallyadditions:item_drill_upgrade_speed_iii, 钻头急迫升级III
actuallyadditions:item_drill_upgrade_silk_touch, 钻头精准升级
actuallyadditions:item_drill_upgrade_fortune, 钻头时运升级I
actuallyadditions:item_drill_upgrade_fortune_ii, 钻头时运升级II（效果等同时运III）
actuallyadditions:item_drill_upgrade_three_by_three, 钻头范围采掘升级I
actuallyadditions:item_drill_upgrade_five_by_five, 钻头范围采掘升级II
actuallyadditions:item_drill_upgrade_block_placing, 钻头方块放置升级
actuallyadditions:item_fertilizer, 肥料
actuallyadditions:item_coffee, 一杯咖啡
actuallyadditions:item_phantom_connector, 幻灵连接器
actuallyadditions:item_resonant_rice, 谐振稻米
actuallyadditions:item_food:0, 奶酪
actuallyadditions:item_food:1, 南瓜汤
actuallyadditions:item_food:2, 萝卜汁
actuallyadditions:item_food:3, 海鲜炸薯条
actuallyadditions:item_food:4, 大杯炸薯条
actuallyadditions:item_food:5, 炸薯条
actuallyadditions:item_food:6, 意大利面
actuallyadditions:item_food:7, 面条
actuallyadditions:item_food:8, 巧克力蛋糕
actuallyadditions:item_food:9, 巧克力
actuallyadditions:item_food:10, 吐司面包
actuallyadditions:item_food:11, 海鲜三明治
actuallyadditions:item_food:12, 大块曲奇
actuallyadditions:item_food:13, 汉堡包
actuallyadditions:item_food:14, 匹萨
actuallyadditions:item_food:15, 法国长面包
actuallyadditions:item_food:16, 稻米
actuallyadditions:item_food:17, 大米面包
actuallyadditions:item_food:18, 甜甜圈
actuallyadditions:item_food:19, 巧克力吐司面包
actuallyadditions:item_food:20, 培根
actuallyadditions:item_jam:0, CuBaRa果酱
actuallyadditions:item_jam:1, GraKiBa果酱
actuallyadditions:item_jam:2, PlApLe果酱
actuallyadditions:item_jam:3, ChApCi果酱
actuallyadditions:item_jam:4, HoMeKi果酱
actuallyadditions:item_jam:5, PiCo果酱
actuallyadditions:item_jam:6, HoMeCo果酱
actuallyadditions:item_knife, 小刀
actuallyadditions:item_crafter_on_a_stick, 手持工作台
actuallyadditions:item_dust:0, 铁粉
actuallyadditions:item_dust:1, 金粉
actuallyadditions:item_dust:2, 钻石粉
actuallyadditions:item_dust:3, 绿宝石粉
actuallyadditions:item_dust:4, 青金石粉
actuallyadditions:item_dust:5, 石英粉
actuallyadditions:item_dust:6, 煤粉
actuallyadditions:item_dust:7, 焦黑石英粉
actuallyadditions:item_solidified_experience, 固化经验
actuallyadditions:item_leaf_blower, 吹叶器
actuallyadditions:item_leaf_blower_advanced, 高级吹叶器
actuallyadditions:item_potion_ring:0, 药水指环- 速度
actuallyadditions:item_potion_ring:0, 药水指环- 速度
actuallyadditions:item_potion_ring:1, 药水指环- 急迫
actuallyadditions:item_potion_ring:1, 药水指环- 急迫
actuallyadditions:item_potion_ring:2, 药水指环- 力量
actuallyadditions:item_potion_ring:2, 药水指环- 力量
actuallyadditions:item_potion_ring:3, 药水指环- 跳跃提升
actuallyadditions:item_potion_ring:3, 药水指环- 跳跃提升
actuallyadditions:item_potion_ring:4, 药水指环- 生命恢复
actuallyadditions:item_potion_ring:4, 药水指环- 生命恢复
actuallyadditions:item_potion_ring:5, 药水指环- 抗性提升
actuallyadditions:item_potion_ring:5, 药水指环- 抗性提升
actuallyadditions:item_potion_ring:6, 药水指环- 防火
actuallyadditions:item_potion_ring:6, 药水指环- 防火
actuallyadditions:item_potion_ring:7, 药水指环- 水下呼吸
actuallyadditions:item_potion_ring:7, 药水指环- 水下呼吸
actuallyadditions:item_potion_ring:8, 药水指环- 隐身
actuallyadditions:item_potion_ring:8, 药水指环- 隐身
actuallyadditions:item_potion_ring:9, 药水指环- 夜视
actuallyadditions:item_potion_ring:9, 药水指环- 夜视
actuallyadditions:item_potion_ring_advanced:0, 高级药水指环- 速度
actuallyadditions:item_potion_ring_advanced:0, 高级药水指环- 速度
actuallyadditions:item_potion_ring_advanced:1, 高级药水指环- 急迫
actuallyadditions:item_potion_ring_advanced:1, 高级药水指环- 急迫
actuallyadditions:item_potion_ring_advanced:2, 高级药水指环- 力量
actuallyadditions:item_potion_ring_advanced:2, 高级药水指环- 力量
actuallyadditions:item_potion_ring_advanced:3, 高级药水指环- 跳跃提升
actuallyadditions:item_potion_ring_advanced:3, 高级药水指环- 跳跃提升
actuallyadditions:item_potion_ring_advanced:4, 高级药水指环- 生命恢复
actuallyadditions:item_potion_ring_advanced:4, 高级药水指环- 生命恢复
actuallyadditions:item_potion_ring_advanced:5, 高级药水指环- 抗性提升
actuallyadditions:item_potion_ring_advanced:5, 高级药水指环- 抗性提升
actuallyadditions:item_potion_ring_advanced:6, 高级药水指环- 防火
actuallyadditions:item_potion_ring_advanced:6, 高级药水指环- 防火
actuallyadditions:item_potion_ring_advanced:7, 高级药水指环- 水下呼吸
actuallyadditions:item_potion_ring_advanced:7, 高级药水指环- 水下呼吸
actuallyadditions:item_potion_ring_advanced:8, 高级药水指环- 隐身
actuallyadditions:item_potion_ring_advanced:8, 高级药水指环- 隐身
actuallyadditions:item_potion_ring_advanced:9, 高级药水指环- 夜视
actuallyadditions:item_potion_ring_advanced:9, 高级药水指环- 夜视
actuallyadditions:item_hairy_ball, 毛球
actuallyadditions:item_coffee_beans, 咖啡豆
actuallyadditions:item_rice_seed, 水稻种子
actuallyadditions:item_canola_seed, 油菜种子
actuallyadditions:item_flax_seed, 亚麻种子
actuallyadditions:item_coffee_seed, 咖啡种子
actuallyadditions:item_pickaxe_emerald, 绿宝石镐
actuallyadditions:item_axe_emerald, 绿宝石斧
actuallyadditions:item_shovel_emerald, 绿宝石铲
actuallyadditions:item_sword_emerald, 绿宝石剑
actuallyadditions:item_hoe_emerald, 绿宝石锄
actuallyadditions:item_pickaxe_obsidian, 黑曜石镐
actuallyadditions:item_axe_obsidian, 黑曜石斧
actuallyadditions:item_shovel_obsidian, 黑曜石铲
actuallyadditions:item_sword_obsidian, 黑曜石剑
actuallyadditions:item_hoe_obsidian, 黑曜石锄
actuallyadditions:item_pickaxe_quartz, 焦黑石英镐
actuallyadditions:item_axe_quartz, 焦黑石英斧
actuallyadditions:item_shovel_quartz, 焦黑石英铲
actuallyadditions:item_sword_quartz, 焦黑石英剑
actuallyadditions:item_hoe_quartz, 焦黑石英锄
actuallyadditions:wooden_paxel, 木质全能工具
actuallyadditions:stone_paxel, 石质全能工具
actuallyadditions:iron_paxel, 铁质全能工具
actuallyadditions:gold_paxel, 金质全能工具
actuallyadditions:diamond_paxel, 钻石全能工具
actuallyadditions:emerald_paxel, 绿宝石全能工具
actuallyadditions:obsidian_paxel, 黑曜石全能工具
actuallyadditions:quartz_paxel, 焦黑石英全能工具
actuallyadditions:item_pickaxe_crystal_red, 红石水晶镐
actuallyadditions:item_axe_crystal_red, 红石水晶斧
actuallyadditions:item_shovel_crystal_red, 红石水晶铲
actuallyadditions:item_sword_crystal_red, 红石水晶剑
actuallyadditions:item_hoe_crystal_red, 红石水晶锄
actuallyadditions:item_helm_crystal_red, 红石水晶头盔
actuallyadditions:item_chest_crystal_red, 红石水晶胸甲
actuallyadditions:item_pants_crystal_red, 红石水晶护腿
actuallyadditions:item_boots_crystal_red, 红石水晶靴子
actuallyadditions:item_paxel_crystal_red, 红石水晶全能工具
actuallyadditions:item_pickaxe_crystal_blue, 青金石水晶镐
actuallyadditions:item_axe_crystal_blue, 青金石水晶斧
actuallyadditions:item_shovel_crystal_blue, 青金石水晶铲
actuallyadditions:item_sword_crystal_blue, 青金石水晶剑
actuallyadditions:item_hoe_crystal_blue, 青金石水晶锄
actuallyadditions:item_helm_crystal_blue, 青金石水晶头盔
actuallyadditions:item_chest_crystal_blue, 青金石水晶胸甲
actuallyadditions:item_pants_crystal_blue, 青金石水晶护腿
actuallyadditions:item_boots_crystal_blue, 青金石水晶靴子
actuallyadditions:item_paxel_crystal_blue, 青金石水晶全能工具
actuallyadditions:item_pickaxe_crystal_light_blue, 钻石水晶镐
actuallyadditions:item_axe_crystal_light_blue, 钻石水晶斧
actuallyadditions:item_shovel_crystal_light_blue, 钻石水晶铲
actuallyadditions:item_sword_crystal_light_blue, 钻石水晶剑
actuallyadditions:item_hoe_crystal_light_blue, 钻石水晶锄
actuallyadditions:item_helm_crystal_light_blue, 钻石水晶头盔
actuallyadditions:item_chest_crystal_light_blue, 钻石水晶胸甲
actuallyadditions:item_pants_crystal_light_blue, 钻石水晶护腿
actuallyadditions:item_boots_crystal_light_blue, 钻石水晶靴子
actuallyadditions:item_paxel_crystal_light_blue, 钻石水晶全能工具
actuallyadditions:item_pickaxe_crystal_black, 煤晶镐
actuallyadditions:item_axe_crystal_black, 煤晶斧
actuallyadditions:item_shovel_crystal_black, 煤晶铲
actuallyadditions:item_sword_crystal_black, 煤晶剑
actuallyadditions:item_hoe_crystal_black, 煤晶锄
actuallyadditions:item_helm_crystal_black, 煤晶头盔
actuallyadditions:item_chest_crystal_black, 煤晶胸甲
actuallyadditions:item_pants_crystal_black, 煤晶护腿
actuallyadditions:item_boots_crystal_black, 煤晶靴子
actuallyadditions:item_paxel_crystal_black, 煤晶全能工具
actuallyadditions:item_pickaxe_crystal_green, 绿宝石水晶镐
actuallyadditions:item_axe_crystal_green, 绿宝石水晶斧
actuallyadditions:item_shovel_crystal_green, 绿宝石水晶铲
actuallyadditions:item_sword_crystal_green, 绿宝石水晶剑
actuallyadditions:item_hoe_crystal_green, 绿宝石水晶锄
actuallyadditions:item_helm_crystal_green, 绿宝石水晶头盔
actuallyadditions:item_chest_crystal_green, 绿宝石水晶胸甲
actuallyadditions:item_pants_crystal_green, 绿宝石水晶护腿
actuallyadditions:item_boots_crystal_green, 绿宝石水晶靴子
actuallyadditions:item_paxel_crystal_green, 绿宝石水晶全能工具
actuallyadditions:item_pickaxe_crystal_white, 铁晶镐
actuallyadditions:item_axe_crystal_white, 铁晶斧
actuallyadditions:item_shovel_crystal_white, 铁晶铲
actuallyadditions:item_sword_crystal_white, 铁晶剑
actuallyadditions:item_hoe_crystal_white, 铁晶锄
actuallyadditions:item_helm_crystal_white, 铁晶头盔
actuallyadditions:item_chest_crystal_white, 铁晶胸甲
actuallyadditions:item_pants_crystal_white, 铁晶护腿
actuallyadditions:item_boots_crystal_white, 铁晶靴子
actuallyadditions:item_paxel_crystal_white, 铁晶全能工具
botania_tweaks:compressed_tiny_potato_1, 微型土豆
botania_tweaks:compressed_tiny_potato_2, 小型土豆
botania_tweaks:compressed_tiny_potato_3, 中型土豆
botania_tweaks:compressed_tiny_potato_4, 巨型土豆
botania_tweaks:compressed_tiny_potato_5, 超级巨大土豆
botania_tweaks:compressed_tiny_potato_6, 更加超级巨大土豆
botania_tweaks:compressed_tiny_potato_7, 非常超级巨大土豆
botania_tweaks:compressed_tiny_potato_8, 极限超级巨大土豆
botania_tweaks:potted_tiny_potato, 小 土-豆（花盆pot-日均产量tato?）
botania_tweaks:dire_crafty_crate, 极限机巧箱
botania_tweaks:basic_extended_crafty_crate, 扩展机巧箱[基础]
botania_tweaks:advanced_extended_crafty_crate, 扩展机巧箱[进阶]
botania_tweaks:elite_extended_crafty_crate, 扩展机巧箱[精英]
botania_tweaks:ultimate_extended_crafty_crate, 扩展机巧箱[终极]
harvestcraft:blackberryitem, 黑莓
harvestcraft:blackberryseeditem, 黑莓种子
harvestcraft:blueberryitem, 蓝莓
harvestcraft:blueberryseeditem, 蓝莓种子
harvestcraft:candleberryitem, 蜡杨梅
harvestcraft:candleberryseeditem, 蜡杨梅种子
harvestcraft:raspberryitem, 树莓
harvestcraft:raspberryseeditem, 树莓种子
harvestcraft:strawberryitem, 草莓
harvestcraft:strawberryseeditem, 草莓种子
harvestcraft:cactusfruititem, 仙人掌果
harvestcraft:cactusfruitseeditem, 仙人掌果种子
harvestcraft:asparagusitem, 芦笋
harvestcraft:asparagusseeditem, 芦笋种子
harvestcraft:barleyitem, 大麦
harvestcraft:barleyseeditem, 大麦种子
harvestcraft:oatsitem, 燕麦
harvestcraft:oatsseeditem, 燕麦种子
harvestcraft:ryeitem, 黑麦
harvestcraft:ryeseeditem, 黑麦种子
harvestcraft:cornitem, 玉米
harvestcraft:cornseeditem, 玉米种子
harvestcraft:bambooshootitem, 竹笋
harvestcraft:bambooshootseeditem, 竹笋种子
harvestcraft:cantaloupeitem, 哈密瓜
harvestcraft:cantaloupeseeditem, 哈密瓜种子
harvestcraft:cucumberitem, 黄瓜
harvestcraft:cucumberseeditem, 黄瓜种子
harvestcraft:wintersquashitem, 冬南瓜
harvestcraft:wintersquashseeditem, 冬南瓜种子
harvestcraft:zucchiniitem, 西葫芦
harvestcraft:zucchiniseeditem, 西葫芦种子
harvestcraft:beetitem, 甜菜
harvestcraft:beetseeditem, 甜菜种子
harvestcraft:onionitem, 洋葱
harvestcraft:onionseeditem, 洋葱种子
harvestcraft:parsnipitem, 防风草
harvestcraft:parsnipseeditem, 防风草种子
harvestcraft:peanutitem, 花生
harvestcraft:peanutseeditem, 花生种子
harvestcraft:radishitem, 小红萝卜
harvestcraft:radishseeditem, 小红萝卜种子
harvestcraft:rutabagaitem, 芜菁甘蓝
harvestcraft:rutabagaseeditem, 芜菁甘蓝种子
harvestcraft:sweetpotatoitem, 红薯
harvestcraft:sweetpotatoseeditem, 红薯种子
harvestcraft:turnipitem, 芜菁
harvestcraft:turnipseeditem, 芜菁种子
harvestcraft:rhubarbitem, 大黄
harvestcraft:rhubarbseeditem, 大黄种子
harvestcraft:celeryitem, 芹菜
harvestcraft:celeryseeditem, 芹菜种子
harvestcraft:garlicitem, 大蒜
harvestcraft:garlicseeditem, 大蒜种子
harvestcraft:gingeritem, 生姜
harvestcraft:gingerseeditem, 生姜种子
harvestcraft:spiceleafitem, 香叶
harvestcraft:spiceleafseeditem, 香叶种子
harvestcraft:tealeafitem, 茶叶
harvestcraft:teaseeditem, 茶树种子
harvestcraft:coffeebeanitem, 咖啡豆
harvestcraft:coffeeseeditem, 咖啡种子
harvestcraft:mustardseedsitem, 芥菜籽
harvestcraft:mustardseeditem, 芥菜籽种子
harvestcraft:broccoliitem, 西兰花
harvestcraft:broccoliseeditem, 西兰花种子
harvestcraft:caulifloweritem, 花菜
harvestcraft:cauliflowerseeditem, 花菜种子
harvestcraft:leekitem, 韭菜
harvestcraft:leekseeditem, 韭菜种子
harvestcraft:lettuceitem, 生菜
harvestcraft:lettuceseeditem, 生菜种子
harvestcraft:scallionitem, 大葱
harvestcraft:scallionseeditem, 大葱种子
harvestcraft:artichokeitem, 洋蓟
harvestcraft:artichokeseeditem, 洋蓟种子
harvestcraft:brusselsproutitem, 芽甘蓝
harvestcraft:brusselsproutseeditem, 芽甘蓝种子
harvestcraft:cabbageitem, 包菜
harvestcraft:cabbageseeditem, 包菜种子
harvestcraft:spinachitem, 菠菜
harvestcraft:spinachseeditem, 菠菜种子
harvestcraft:whitemushroomitem, 白蘑菇
harvestcraft:whitemushroomseeditem, 白蘑菇孢子
harvestcraft:beanitem, 豆子
harvestcraft:beanseeditem, 豆子种子
harvestcraft:soybeanitem, 黄豆
harvestcraft:soybeanseeditem, 黄豆种子
harvestcraft:bellpepperitem, 甜椒
harvestcraft:bellpepperseeditem, 甜椒种子
harvestcraft:chilipepperitem, 辣椒
harvestcraft:chilipepperseeditem, 辣椒种子
harvestcraft:eggplantitem, 茄子
harvestcraft:eggplantseeditem, 茄子种子
harvestcraft:okraitem, 黄秋葵
harvestcraft:okraseeditem, 黄秋葵种子
harvestcraft:peasitem, 豌豆
harvestcraft:peasseeditem, 豌豆种子
harvestcraft:tomatoitem, 番茄
harvestcraft:tomatoseeditem, 番茄种子
harvestcraft:cottonitem, 棉花
harvestcraft:cottonseeditem, 棉花种子
harvestcraft:pineappleitem, 菠萝
harvestcraft:pineappleseeditem, 菠萝种子
harvestcraft:grapeitem, 葡萄
harvestcraft:grapeseeditem, 葡萄种子
harvestcraft:kiwiitem, 猕猴桃
harvestcraft:kiwiseeditem, 猕猴桃种子
harvestcraft:cranberryitem, 蔓越莓
harvestcraft:cranberryseeditem, 蔓越莓种子
harvestcraft:riceitem, 水稻
harvestcraft:riceseeditem, 水稻种子
harvestcraft:seaweeditem, 海草
harvestcraft:seaweedseeditem, 海草种子
harvestcraft:curryleafitem, 咖喱叶
harvestcraft:curryleafseeditem, 咖喱叶种子
harvestcraft:sesameseedsitem, 芝麻
harvestcraft:sesameseedsseeditem, 芝麻种子
harvestcraft:waterchestnutitem, 荸荠
harvestcraft:waterchestnutseeditem, 荸荠种子
harvestcraft:gigapickleitem, 腌菜
harvestcraft:gigapickleseeditem, 腌菜种子
harvestcraft:kaleitem, 甘蓝\t
harvestcraft:kaleseeditem, 甘蓝种子
harvestcraft:agaveitem, 龙舌兰
harvestcraft:agaveseeditem, 龙舌兰种子
harvestcraft:amaranthitem, 苋菜
harvestcraft:amaranthseeditem, 苋菜种子
harvestcraft:arrowrootitem, 竹芋
harvestcraft:arrowrootseeditem, 竹芋种子
harvestcraft:cassavaitem, 木薯
